codigo_reserva,nif_cliente,balcao,hora
607,639755128,ORY,2025-02-13 14:00:00
608,602179309,CDG,2025-01-18 08:00:00
609,896214754,LTN,2025-01-10 14:00:00
610,433042009,FCO,2025-02-22 13:00:00
611,225696807,LIS,2025-01-09 05:00:00
612,976206958,FRA,2025-01-09 02:00:00
613,881671503,CDG,2025-01-10 12:00:00
614,786642623,MXP,2025-01-07 16:00:00
615,345565945,MXP,2025-02-06 01:00:00
616,589176198,AMS,2025-02-16 21:00:00
617,747803345,CDG,2025-02-14 01:00:00
618,178756271,ORY,2025-02-05 04:00:00
619,847228725,LIS,2025-02-10 11:00:00
620,875348428,MXP,2025-01-10 00:00:00
621,987585222,CDG,2025-02-02 03:00:00
622,318374322,FRA,2025-01-17 19:00:00
623,542071316,LHR,2025-01-15 20:00:00
624,898564957,LGW,2025-02-13 19:00:00
625,607321525,FCO,2025-02-25 08:00:00
626,183351182,AMS,2025-01-10 21:00:00
627,667074598,FRA,2025-02-21 12:00:00
628,799105448,LTN,2025-01-09 09:00:00
629,271999667,ORY,2025-01-16 12:00:00
630,365148231,FRA,2025-02-12 07:00:00
631,340140571,LHR,2025-02-03 00:00:00
632,209286135,LTN,2025-02-22 10:00:00
633,739016652,MXP,2025-01-25 18:00:00
634,969154744,FCO,2025-01-25 15:00:00
635,973860762,FCO,2025-02-01 16:00:00
636,280075420,FRA,2025-01-28 11:00:00
637,833758679,LGW,2025-01-04 13:00:00
638,229454348,FCO,2025-02-02 02:00:00
639,683647584,FRA,2025-01-27 12:00:00
640,820893504,LHR,2025-01-10 17:00:00
641,754455431,CDG,2025-03-01 01:00:00
642,712022255,CDG,2025-02-24 00:00:00
643,361047155,ORY,2025-01-30 04:00:00
644,648486428,FRA,2025-02-10 06:00:00
645,665750789,LTN,2025-01-26 21:00:00
646,676216256,LHR,2025-01-02 21:00:00
647,853764369,ORY,2025-01-18 15:00:00
648,561652237,FRA,2025-02-11 09:00:00
649,589966683,MXP,2025-02-13 09:00:00
650,193851028,LIS,2025-01-08 07:00:00
651,209435751,AMS,2025-01-10 02:00:00
652,482428775,ORY,2025-02-28 17:00:00
653,650870825,LIS,2025-01-22 08:00:00
654,877309088,LHR,2025-01-05 14:00:00
655,735473094,ORY,2025-02-28 02:00:00
656,683073523,LHR,2025-02-20 18:00:00
657,159894717,LGW,2025-01-11 07:00:00
658,307009676,MXP,2025-01-12 05:00:00
659,865472301,AMS,2025-01-08 00:00:00
660,199419846,LIS,2025-02-05 01:00:00
661,300042766,FRA,2025-03-01 00:00:00
662,917079326,LGW,2025-01-08 15:00:00
663,579038059,LTN,2025-02-01 04:00:00
664,491399094,AMS,2025-02-09 17:00:00
665,931977110,AMS,2025-01-30 16:00:00
666,652692768,FRA,2025-01-08 21:00:00
667,726258507,LGW,2025-02-06 16:00:00
668,410211744,LHR,2025-02-07 07:00:00
669,286184580,LTN,2025-02-01 17:00:00
670,542540984,MXP,2025-02-06 12:00:00
671,974845331,LHR,2025-02-15 13:00:00
672,932711038,AMS,2025-01-04 19:00:00
673,540411993,AMS,2025-02-22 21:00:00
674,730231516,LIS,2025-02-23 01:00:00
675,656409817,AMS,2025-01-13 05:00:00
676,328763720,LHR,2025-01-31 15:00:00
677,519054568,FRA,2025-02-19 15:00:00
678,831079624,MXP,2025-02-02 03:00:00
679,597822753,FRA,2025-02-19 07:00:00
680,804723056,MXP,2025-01-15 12:00:00
681,114005876,ORY,2025-01-30 16:00:00
682,433884802,LTN,2025-02-06 02:00:00
683,307637451,FRA,2025-02-18 15:00:00
684,981574048,CDG,2025-01-28 08:00:00
685,782138522,LTN,2025-02-16 06:00:00
686,690130217,FRA,2025-02-19 23:00:00
687,963962093,AMS,2025-02-18 08:00:00
688,800049595,AMS,2025-02-12 12:00:00
689,372622361,LTN,2025-02-19 09:00:00
690,679574809,LIS,2025-02-17 22:00:00
691,528891325,MXP,2025-02-14 04:00:00
692,631417080,AMS,2025-02-03 02:00:00
693,647154281,AMS,2025-01-19 17:00:00
694,603036482,ORY,2025-02-20 15:00:00
695,735541044,LHR,2025-01-17 07:00:00
696,953491730,FCO,2025-02-15 12:00:00
697,698384565,FCO,2025-01-18 00:00:00
698,712763203,LIS,2025-01-08 00:00:00
699,684154599,CDG,2025-01-09 15:00:00
700,745131742,CDG,2025-02-03 03:00:00
701,906825374,LHR,2025-01-13 06:00:00
702,455639415,FCO,2025-01-21 18:00:00
703,770703317,AMS,2025-01-20 01:00:00
704,184368775,ORY,2025-01-27 21:00:00
705,252507517,FRA,2025-01-18 07:00:00
706,201563389,AMS,2025-02-26 12:00:00
707,699600852,LTN,2025-01-27 16:00:00
708,870915666,CDG,2025-02-16 22:00:00
709,667795545,FRA,2025-02-16 08:00:00
710,949711183,FCO,2025-02-05 17:00:00
711,954040329,FCO,2025-01-29 16:00:00
712,133402299,LGW,2025-03-02 12:00:00
713,958829790,LTN,2025-01-20 00:00:00
714,987524761,LTN,2025-02-06 16:00:00
715,863943072,LGW,2025-01-21 18:00:00
716,834751428,LGW,2025-02-24 04:00:00
717,545187520,CDG,2025-02-27 21:00:00
718,352194366,LTN,2025-02-19 11:00:00
719,907906204,LTN,2025-01-19 19:00:00
720,505802412,FCO,2025-01-10 04:00:00
721,244791964,LGW,2025-01-12 07:00:00
722,689862636,LIS,2025-03-02 10:00:00
723,562320898,CDG,2025-01-30 15:00:00
724,672670747,FRA,2025-01-12 11:00:00
725,271305530,LTN,2025-01-07 15:00:00
726,271465236,CDG,2025-01-12 20:00:00
727,605744209,CDG,2025-02-22 03:00:00
728,104714887,LHR,2025-01-16 08:00:00
729,229134752,AMS,2025-01-06 12:00:00
730,649432317,MXP,2025-02-04 03:00:00
731,988425138,LGW,2025-02-12 22:00:00
732,586772417,LIS,2025-01-24 22:00:00
733,889427524,LGW,2025-01-04 14:00:00
734,601319304,CDG,2025-02-23 07:00:00
735,937526388,AMS,2025-02-17 17:00:00
736,294464072,ORY,2025-01-17 22:00:00
737,438634788,FCO,2025-02-22 11:00:00
738,260307380,MXP,2025-01-22 09:00:00
739,192892572,FRA,2025-01-19 23:00:00
740,306430092,ORY,2025-02-01 04:00:00
741,985375184,FRA,2025-03-01 13:00:00
742,954226867,LHR,2025-01-17 04:00:00
743,159447198,CDG,2025-01-01 04:00:00
744,212368233,AMS,2025-01-11 18:00:00
745,328717428,MXP,2025-01-13 08:00:00
746,267663482,CDG,2025-02-12 18:00:00
747,556394618,MXP,2025-02-02 00:00:00
748,764486034,FCO,2025-01-22 17:00:00
749,541075498,MXP,2025-02-14 09:00:00
750,820493915,LTN,2025-01-18 17:00:00
751,753138929,MXP,2025-02-25 14:00:00
752,173781694,FRA,2025-01-27 04:00:00
753,959722928,AMS,2025-02-28 09:00:00
754,492102951,CDG,2025-01-01 02:00:00
755,203572243,CDG,2025-01-07 11:00:00
756,663016147,CDG,2025-02-10 19:00:00
757,379842898,FRA,2025-01-15 16:00:00
758,790283146,CDG,2025-01-01 07:00:00
759,204863700,LHR,2025-01-26 14:00:00
760,783727241,LIS,2025-01-29 00:00:00
761,899859649,LIS,2025-01-22 09:00:00
762,384414034,LHR,2025-02-12 14:00:00
763,662746877,ORY,2025-02-11 18:00:00
764,407296977,LGW,2025-02-11 18:00:00
765,201231924,FRA,2025-01-31 12:00:00
766,948355032,ORY,2025-02-22 14:00:00
767,894555649,FCO,2025-03-02 14:00:00
768,260185917,MXP,2025-02-02 14:00:00
769,859018812,LIS,2025-02-28 00:00:00
770,974434198,ORY,2025-01-12 09:00:00
771,245654192,LIS,2025-01-29 08:00:00
772,222852983,LIS,2025-01-11 09:00:00
773,462372416,LTN,2025-02-17 21:00:00
774,148922605,ORY,2025-02-23 12:00:00
775,378429901,FCO,2025-01-25 08:00:00
776,693178711,FRA,2025-02-05 17:00:00
777,674582667,AMS,2025-01-25 04:00:00
778,383546993,LHR,2025-03-02 08:00:00
779,127190808,LIS,2025-02-14 01:00:00
780,374450389,LTN,2025-02-10 08:00:00
781,756476689,LIS,2025-01-06 15:00:00
782,299712837,MXP,2025-01-07 06:00:00
783,242325543,CDG,2025-02-15 13:00:00
784,611790111,LTN,2025-02-21 10:00:00
785,463706001,LIS,2025-02-27 05:00:00
786,789502951,LGW,2025-02-12 21:00:00
787,972677841,FCO,2025-02-09 09:00:00
788,774313797,CDG,2025-02-05 08:00:00
789,861945335,FCO,2025-01-16 05:00:00
790,764882110,LHR,2025-02-23 00:00:00
791,349692324,ORY,2025-01-24 02:00:00
792,548727184,AMS,2025-01-09 18:00:00
793,211009103,FCO,2025-01-02 04:00:00
794,255046940,LGW,2025-01-13 09:00:00
795,346310113,FRA,2025-01-02 20:00:00
796,220177393,FRA,2025-01-06 11:00:00
797,297731458,FCO,2025-01-03 07:00:00
798,794995367,LHR,2025-02-22 08:00:00
799,856724458,LTN,2025-01-19 15:00:00
800,759369223,LIS,2025-03-01 23:00:00
801,175823635,ORY,2025-01-16 04:00:00
802,453712076,AMS,2025-02-20 14:00:00
803,467981102,AMS,2025-02-20 09:00:00
804,205507345,FCO,2025-01-14 03:00:00
805,440496845,FRA,2025-01-24 23:00:00
806,116470846,FCO,2025-01-07 14:00:00
807,406032533,AMS,2025-02-09 03:00:00
808,749303334,FCO,2025-01-01 18:00:00
809,822176849,LTN,2025-02-02 21:00:00
810,146996948,ORY,2025-02-12 09:00:00
811,329069014,LGW,2025-01-25 18:00:00
812,894115638,LHR,2025-02-19 03:00:00
813,272926431,MXP,2025-02-27 01:00:00
814,161441445,FCO,2025-02-14 03:00:00
815,761074732,LGW,2025-02-09 20:00:00
816,596216050,MXP,2025-02-27 13:00:00
817,433094244,CDG,2025-02-26 21:00:00
818,322240994,AMS,2025-01-20 11:00:00
819,933620150,ORY,2025-02-08 15:00:00
820,192996082,AMS,2025-01-22 03:00:00
821,985961659,FCO,2025-01-13 23:00:00
822,611038128,CDG,2025-01-17 09:00:00
823,473758496,AMS,2025-01-02 12:00:00
824,254487008,CDG,2025-01-21 23:00:00
825,144350994,AMS,2025-01-05 12:00:00
826,636505131,MXP,2025-02-07 22:00:00
827,973884803,LTN,2025-02-27 06:00:00
828,357645092,AMS,2025-01-26 16:00:00
829,451304095,LHR,2025-02-13 08:00:00
830,495036283,ORY,2025-01-23 09:00:00
831,837892378,LTN,2025-02-20 18:00:00
832,614566786,FCO,2025-02-03 15:00:00
833,837938959,CDG,2025-01-11 15:00:00
834,912767874,LHR,2025-02-11 17:00:00
835,835540589,LGW,2025-01-24 10:00:00
836,469336705,FCO,2025-01-03 17:00:00
837,327533481,FCO,2025-02-07 03:00:00
838,419459335,MXP,2025-01-04 07:00:00
839,271309799,LGW,2025-02-02 09:00:00
840,825162644,FRA,2025-02-05 04:00:00
841,829304336,FCO,2025-02-17 14:00:00
842,566759429,MXP,2025-01-26 18:00:00
843,461615585,MXP,2025-01-09 04:00:00
844,642815737,LGW,2025-02-16 13:00:00
845,433966625,AMS,2025-02-18 13:00:00
846,693626647,AMS,2025-02-01 05:00:00
847,664900732,LTN,2025-01-20 04:00:00
848,924825908,LHR,2025-01-01 04:00:00
849,221822708,LIS,2025-02-22 20:00:00
850,843820610,MXP,2025-02-19 01:00:00
851,819440327,LGW,2025-01-02 07:00:00
852,256628221,CDG,2025-02-07 00:00:00
853,580386842,FCO,2025-02-03 01:00:00
854,946938260,LHR,2025-01-30 00:00:00
855,384852558,FRA,2025-01-08 15:00:00
856,639155513,CDG,2025-02-20 13:00:00
857,489237358,LGW,2025-01-14 23:00:00
858,788537615,ORY,2025-02-18 17:00:00
859,592598880,MXP,2025-01-29 13:00:00
860,883676958,FCO,2025-01-09 10:00:00
861,307641693,LTN,2025-02-28 19:00:00
862,529828974,LIS,2025-01-16 15:00:00
863,615083320,CDG,2025-02-01 15:00:00
864,202924823,CDG,2025-01-12 15:00:00
865,711795143,LGW,2025-01-27 03:00:00
866,949734354,LHR,2025-02-20 20:00:00
867,677696995,CDG,2025-02-28 13:00:00
868,562080667,LHR,2025-02-14 21:00:00
869,515279613,AMS,2025-02-15 15:00:00
870,518242450,LGW,2025-01-26 07:00:00
871,212679648,MXP,2025-01-23 07:00:00
872,739375911,ORY,2025-02-11 07:00:00
873,865294026,LGW,2025-01-31 12:00:00
874,686572060,LIS,2025-03-01 02:00:00
875,398086831,LGW,2025-01-05 18:00:00
876,719671039,LHR,2025-01-04 06:00:00
877,211559441,AMS,2025-03-01 10:00:00
878,683582790,LTN,2025-03-01 16:00:00
879,214074775,ORY,2025-02-03 23:00:00
880,981264884,AMS,2025-01-18 00:00:00
881,104746802,FRA,2025-01-03 23:00:00
882,557675100,LTN,2025-02-09 22:00:00
883,298843133,FCO,2025-01-25 11:00:00
884,350823598,FCO,2025-02-18 09:00:00
885,975192527,MXP,2025-02-09 11:00:00
886,486016672,LTN,2025-01-29 02:00:00
887,950653640,LIS,2025-03-02 08:00:00
888,140276654,LTN,2025-01-25 09:00:00
889,316485898,LTN,2025-02-28 07:00:00
890,742619822,LIS,2025-01-09 18:00:00
891,252984232,LTN,2025-02-16 10:00:00
892,353976762,LHR,2025-01-26 00:00:00
893,554039008,ORY,2025-03-01 04:00:00
894,252747094,ORY,2025-01-30 16:00:00
895,994210337,FRA,2025-01-08 18:00:00
896,211021338,ORY,2025-01-04 17:00:00
897,439108464,LHR,2025-02-15 10:00:00
898,285266194,LTN,2025-01-25 12:00:00
899,463321620,MXP,2025-01-30 10:00:00
900,373023328,LIS,2025-01-19 06:00:00
901,580018806,LHR,2025-02-22 04:00:00
902,403481566,LTN,2025-01-14 04:00:00
903,704525463,ORY,2025-02-22 09:00:00
904,444078254,MXP,2025-01-10 16:00:00
905,638898486,LIS,2025-02-08 07:00:00
906,931905726,LIS,2025-01-01 11:00:00
907,318647312,MXP,2025-01-28 01:00:00
908,765807050,FRA,2025-01-16 19:00:00
909,523753248,FRA,2025-01-14 07:00:00
910,746308885,LHR,2025-02-06 22:00:00
911,977364185,LHR,2025-01-12 12:00:00
912,450510720,LGW,2025-02-28 08:00:00
913,791409359,LHR,2025-02-28 04:00:00
914,248043425,LIS,2025-01-20 08:00:00
915,849832907,LGW,2025-01-12 02:00:00
916,485124774,FCO,2025-01-21 07:00:00
917,117133266,LTN,2025-02-02 11:00:00
918,864361518,ORY,2025-01-15 03:00:00
919,494127524,AMS,2025-01-14 00:00:00
920,717589539,MXP,2025-02-10 21:00:00
921,285309792,ORY,2025-02-06 18:00:00
922,956204593,FRA,2025-01-25 01:00:00
923,299317892,LHR,2025-01-21 21:00:00
924,783206590,LGW,2025-02-23 01:00:00
925,479699592,LHR,2025-01-29 07:00:00
926,745571164,LIS,2025-02-03 17:00:00
927,821703804,LIS,2025-02-03 01:00:00
928,612140714,LTN,2025-02-13 16:00:00
929,589341758,FCO,2025-01-02 12:00:00
930,341549844,CDG,2025-02-09 12:00:00
931,478162121,CDG,2025-02-07 01:00:00
932,872820298,LIS,2025-02-27 21:00:00
933,446984842,CDG,2025-01-10 14:00:00
934,349678335,LIS,2025-02-02 22:00:00
935,419872929,AMS,2025-01-17 02:00:00
936,432589132,FRA,2025-02-04 07:00:00
937,894578638,LIS,2025-01-10 02:00:00
938,553769868,FCO,2025-02-08 01:00:00
939,243034850,LIS,2025-02-03 17:00:00
940,501110945,FCO,2025-02-12 03:00:00
941,420312769,LIS,2025-01-23 03:00:00
942,259935826,AMS,2025-01-12 18:00:00
943,234484482,CDG,2025-02-07 00:00:00
944,502116927,CDG,2025-01-17 18:00:00
945,272909013,LHR,2025-02-24 07:00:00
946,510858888,ORY,2025-01-07 08:00:00
947,130474062,FRA,2025-02-15 17:00:00
948,750701372,ORY,2025-01-12 19:00:00
949,364688979,FRA,2025-02-14 06:00:00
950,124375277,LTN,2025-02-05 14:00:00
951,828895250,CDG,2025-01-13 15:00:00
952,293621167,ORY,2025-01-21 14:00:00
953,630116496,LIS,2025-01-27 09:00:00
954,948223881,ORY,2025-01-05 16:00:00
955,958435246,LHR,2025-02-13 01:00:00
956,577051020,FCO,2025-01-12 16:00:00
957,171540202,LIS,2025-03-02 07:00:00
958,583138873,CDG,2025-01-26 05:00:00
959,957727603,FRA,2025-02-09 19:00:00
960,384942073,CDG,2025-02-05 17:00:00
961,768178023,LHR,2025-02-10 08:00:00
962,837247262,LHR,2025-02-15 00:00:00
963,352525555,LIS,2025-02-12 02:00:00
964,422576778,LTN,2025-01-18 22:00:00
965,922164319,FCO,2025-02-02 12:00:00
966,643499728,LHR,2025-02-25 09:00:00
967,609612510,FCO,2025-01-16 22:00:00
968,915431768,CDG,2025-01-28 05:00:00
969,504194554,FRA,2025-02-24 14:00:00
970,106318613,FCO,2025-01-30 21:00:00
971,164243777,LIS,2025-01-06 07:00:00
972,720479765,FRA,2025-03-01 02:00:00
973,485969281,CDG,2025-02-23 08:00:00
974,716240539,FRA,2025-01-05 15:00:00
975,749534311,CDG,2025-01-03 15:00:00
976,227768338,LGW,2025-02-14 06:00:00
977,144945410,MXP,2025-02-15 15:00:00
978,893340058,CDG,2025-02-27 10:00:00
979,269694124,LHR,2025-01-07 12:00:00
980,807421060,AMS,2025-02-10 11:00:00
981,235461394,LTN,2025-02-11 19:00:00
982,230500508,FCO,2025-02-22 14:00:00
983,785374051,FRA,2025-01-10 19:00:00
984,393849162,AMS,2025-01-14 14:00:00
985,459774299,LIS,2025-01-14 23:00:00
986,371360352,LGW,2025-01-04 19:00:00
987,745555853,LGW,2025-01-13 04:00:00
988,320791773,CDG,2025-01-12 10:00:00
989,209109061,FRA,2025-01-08 01:00:00
990,696645188,LHR,2025-01-09 17:00:00
991,794174808,MXP,2025-02-06 13:00:00
992,229576480,AMS,2025-02-06 23:00:00
993,274363113,MXP,2025-01-20 19:00:00
994,306184006,LIS,2025-01-07 12:00:00
995,129099147,LIS,2025-01-12 22:00:00
996,926357705,ORY,2025-02-21 01:00:00
997,118461859,LIS,2025-03-01 15:00:00
998,755008157,LGW,2025-01-28 23:00:00
999,852207509,MXP,2025-02-13 11:00:00
1000,208813482,FCO,2025-01-12 15:00:00
1001,903805574,MXP,2025-02-08 07:00:00
1002,661038112,LGW,2025-02-26 13:00:00
1003,565209091,LIS,2025-01-15 14:00:00
1004,824597545,ORY,2025-02-11 04:00:00
1005,886075381,CDG,2025-01-14 03:00:00
1006,237893776,ORY,2025-02-01 14:00:00
1007,350778104,LHR,2025-01-03 18:00:00
1008,534829651,AMS,2025-02-07 16:00:00
1009,828059112,FRA,2025-01-10 14:00:00
1010,582456144,MXP,2025-01-06 21:00:00
1011,356720033,LIS,2025-02-19 19:00:00
1012,217269336,CDG,2025-01-14 07:00:00
1013,742784224,AMS,2025-01-17 15:00:00
1014,614697027,ORY,2025-01-31 15:00:00
1015,576634462,LIS,2025-01-19 05:00:00
1016,333320609,MXP,2025-01-10 07:00:00
1017,360450962,LHR,2025-01-18 19:00:00
1018,985786602,LTN,2025-02-14 19:00:00
1019,307734662,LHR,2025-02-09 15:00:00
1020,932774783,LGW,2025-02-04 21:00:00
1021,203886741,LTN,2025-01-16 02:00:00
1022,451676149,CDG,2025-03-02 19:00:00
1023,602370848,FRA,2025-01-13 07:00:00
1024,819489345,ORY,2025-02-28 05:00:00
1025,226719086,LIS,2025-01-16 19:00:00
1026,127411280,LGW,2025-01-10 07:00:00
1027,356156935,CDG,2025-02-03 02:00:00
1028,682649206,LTN,2025-01-07 18:00:00
1029,165628297,CDG,2025-02-21 07:00:00
1030,385128225,FCO,2025-02-27 00:00:00
1031,736636801,ORY,2025-02-05 17:00:00
1032,502681585,LGW,2025-02-11 05:00:00
1033,604616134,ORY,2025-02-08 23:00:00
1034,432142585,ORY,2025-02-24 05:00:00
1035,494718292,ORY,2025-01-26 09:00:00
1036,208791357,LTN,2025-01-27 01:00:00
1037,556596661,LHR,2025-02-20 15:00:00
1038,948381674,FRA,2025-01-14 01:00:00
1039,166161550,LTN,2025-02-04 00:00:00
1040,237320407,LIS,2025-01-23 13:00:00
1041,224080481,LHR,2025-01-29 18:00:00
1042,896320252,AMS,2025-02-23 12:00:00
1043,205738144,AMS,2025-01-05 12:00:00
1044,205086230,AMS,2025-01-18 18:00:00
1045,573411669,LTN,2025-03-01 08:00:00
1046,517088220,ORY,2025-01-05 01:00:00
1047,586613822,FRA,2025-01-13 03:00:00
1048,354446206,CDG,2025-01-10 07:00:00
1049,487484724,LHR,2025-02-07 20:00:00
1050,166487905,FCO,2025-02-03 02:00:00
1051,672536188,ORY,2025-02-16 16:00:00
1052,253178293,ORY,2025-01-25 17:00:00
1053,934606267,LHR,2025-01-29 15:00:00
1054,477202192,LTN,2025-02-11 01:00:00
1055,110636380,FCO,2025-01-26 12:00:00
1056,627897537,ORY,2025-01-14 21:00:00
1057,230724449,FRA,2025-01-20 14:00:00
1058,655285387,LTN,2025-02-09 05:00:00
1059,728680998,LGW,2025-02-04 17:00:00
1060,993052539,AMS,2025-02-11 19:00:00
1061,846638159,CDG,2025-01-26 09:00:00
1062,452948992,AMS,2025-01-21 04:00:00
1063,763056253,LGW,2025-01-21 19:00:00
1064,651823775,CDG,2025-02-27 08:00:00
1065,398085631,AMS,2025-02-10 15:00:00
1066,124901287,CDG,2025-02-24 01:00:00
1067,721469438,MXP,2025-02-26 22:00:00
1068,486785937,MXP,2025-02-25 02:00:00
1069,280849704,AMS,2025-01-23 01:00:00
1070,310139142,MXP,2025-02-23 05:00:00
1071,503155775,CDG,2025-02-26 21:00:00
1072,695445485,LGW,2025-01-17 12:00:00
1073,997074223,AMS,2025-02-22 02:00:00
1074,200029602,FRA,2025-02-15 16:00:00
1075,940027872,CDG,2025-01-28 12:00:00
1076,429045294,FRA,2025-01-11 05:00:00
1077,103762768,LIS,2025-01-05 06:00:00
1078,442302102,LHR,2025-01-05 23:00:00
1079,441769026,CDG,2025-01-11 12:00:00
1080,822874583,LIS,2025-01-26 22:00:00
1081,346603530,ORY,2025-02-20 14:00:00
1082,881215924,ORY,2025-02-27 14:00:00
1083,244163818,LHR,2025-02-23 05:00:00
1084,540628573,ORY,2025-01-07 18:00:00
1085,698162174,ORY,2025-01-24 09:00:00
1086,247053102,AMS,2025-01-31 02:00:00
1087,419129920,FRA,2025-01-13 15:00:00
1088,800095984,MXP,2025-01-13 20:00:00
1089,483089285,MXP,2025-01-26 04:00:00
1090,378912031,LHR,2025-02-10 22:00:00
1091,687554876,FCO,2025-03-01 06:00:00
1092,381598820,FRA,2025-01-15 23:00:00
1093,579002601,LIS,2025-03-01 10:00:00
1094,644497639,FRA,2025-01-13 02:00:00
1095,456049631,ORY,2025-01-14 17:00:00
1096,591090066,LIS,2025-02-04 12:00:00
1097,409317233,LIS,2025-01-10 12:00:00
1098,334270783,LIS,2025-02-27 12:00:00
1099,113727764,LIS,2025-02-08 06:00:00
1100,496331413,AMS,2025-01-12 03:00:00
1101,153669435,FCO,2025-02-13 20:00:00
1102,328564950,ORY,2025-02-21 18:00:00
1103,972837338,LTN,2025-01-08 04:00:00
1104,846783319,CDG,2025-01-18 01:00:00
1105,534007259,MXP,2025-02-24 03:00:00
1106,415212707,CDG,2025-01-04 03:00:00
1107,951619898,LTN,2025-01-25 19:00:00
1108,301144064,MXP,2025-02-17 09:00:00
1109,693531253,LHR,2025-02-11 10:00:00
1110,840175831,ORY,2025-02-02 02:00:00
1111,606629371,LGW,2025-01-25 04:00:00
1112,992034156,LTN,2025-01-06 12:00:00
1113,243651508,FRA,2025-02-16 14:00:00
1114,151670205,ORY,2025-02-09 11:00:00
1115,638357490,ORY,2025-02-06 07:00:00
1116,423326283,CDG,2025-01-29 04:00:00
1117,650177267,LGW,2025-02-09 22:00:00
1118,729348545,LGW,2025-02-15 04:00:00
1119,396993830,MXP,2025-01-28 19:00:00
1120,134663429,ORY,2025-01-04 06:00:00
1121,382419979,LTN,2025-02-05 10:00:00
1122,800380409,FRA,2025-01-27 21:00:00
1123,357333884,LHR,2025-02-13 17:00:00
1124,123421522,LHR,2025-02-11 02:00:00
1125,724325719,FRA,2025-02-11 01:00:00
1126,397307710,LIS,2025-02-19 00:00:00
1127,559286533,FRA,2025-01-25 19:00:00
1128,617284109,FRA,2025-02-25 19:00:00
1129,248823189,AMS,2025-02-10 13:00:00
1130,232055499,MXP,2025-01-20 10:00:00
1131,324959657,CDG,2025-02-13 19:00:00
1132,438337985,FCO,2025-02-18 03:00:00
1133,714325778,LIS,2025-01-13 17:00:00
1134,874784391,AMS,2025-01-15 00:00:00
1135,315926956,FCO,2025-01-12 01:00:00
1136,932725012,ORY,2025-02-16 14:00:00
1137,675856908,ORY,2025-02-11 07:00:00
1138,149798643,MXP,2025-01-09 11:00:00
1139,950834673,CDG,2025-01-01 01:00:00
1140,245920233,CDG,2025-01-18 02:00:00
1141,636550803,CDG,2025-01-17 13:00:00
1142,466457652,ORY,2025-01-13 15:00:00
1143,816348125,ORY,2025-02-02 07:00:00
1144,961584397,FRA,2025-01-22 08:00:00
1145,321755732,CDG,2025-02-12 20:00:00
1146,735694454,LIS,2025-02-15 23:00:00
1147,683117609,CDG,2025-01-12 22:00:00
1148,892021120,ORY,2025-01-15 01:00:00
1149,315818867,ORY,2025-02-06 18:00:00
1150,633821551,ORY,2025-02-18 01:00:00
1151,816601443,LTN,2025-02-06 05:00:00
1152,873092833,LHR,2025-01-30 14:00:00
1153,654021544,ORY,2025-01-09 00:00:00
1154,583168054,CDG,2025-02-12 16:00:00
1155,490690146,LTN,2025-01-06 06:00:00
1156,397550011,LTN,2025-01-12 03:00:00
1157,673567933,AMS,2025-02-06 17:00:00
1158,875761820,MXP,2025-01-01 13:00:00
1159,557270420,LHR,2025-02-15 18:00:00
1160,376203009,FCO,2025-01-01 20:00:00
1161,477099636,FRA,2025-02-13 08:00:00
1162,611311470,CDG,2025-02-07 22:00:00
1163,735457275,FCO,2025-03-01 22:00:00
1164,451043864,LHR,2025-01-19 20:00:00
1165,889602065,LTN,2025-02-07 11:00:00
1166,514754293,FRA,2025-02-28 17:00:00
1167,878779866,ORY,2025-01-16 19:00:00
1168,515796672,LHR,2025-03-01 13:00:00
1169,273827768,LGW,2025-01-15 22:00:00
1170,232339464,LHR,2025-01-11 16:00:00
1171,502365163,FRA,2025-02-02 07:00:00
1172,866298046,MXP,2025-02-23 02:00:00
1173,642667800,CDG,2025-01-19 17:00:00
1174,748619734,CDG,2025-01-31 17:00:00
1175,547734741,AMS,2025-02-12 20:00:00
1176,667411732,CDG,2025-01-22 17:00:00
1177,657582658,LGW,2025-02-12 12:00:00
1178,327117868,LHR,2025-01-24 12:00:00
1179,440757713,LGW,2025-01-17 17:00:00
1180,499597579,FCO,2025-01-03 15:00:00
1181,222469808,LTN,2025-02-03 12:00:00
1182,294996936,LTN,2025-02-07 17:00:00
